r           d          f
41.4398    0.0006     -4.98435791
41.4407    0.0006     -4.98440183
41.4407    0.0006     -4.98440183
41.4468    0.0003     -4.98474084
41.4468    0.0003     -4.98474084
41.4813    0.0003     -4.98594936
41.4813    0.0003     -4.98594936
41.4813    0.0006     -4.98582898
41.4813    0.0006     -4.98582898
41.4831    0.0006     -4.98591660
41.4831    0.0006     -4.98591660
41.4857    0.0004     -4.98605995
41.4857    0.0004     -4.98605995
41.5010    0.0007     -4.98648275
41.5010    0.0007     -4.98648275
41.5350    0.0004     -4.98781432
41.5350    0.0004     -4.98781432
41.5375    0.0007     -4.98780477
41.5375    0.0007     -4.98780477
41.5507    0.0006     -4.98828965
41.5507    0.0006     -4.98828965
41.5534    0.0005     -4.98842058
41.5534    0.0005     -4.98842058
41.5965    0.0007     -4.98988359
41.5965    0.0007     -4.98988359
41.6123    0.0007     -4.99043716
41.6123    0.0007     -4.99043716
41.6171    0.0007     -4.99061189
41.6171    0.0007     -4.99061189
41.6196    0.0003     -4.99089253
41.6196    0.0003     -4.99089253
41.6478    0.0006     -4.99173132
41.6478    0.0006     -4.99173132
41.6515    0.0005     -4.99190499
41.6515    0.0005     -4.99190499
41.6672    0.0006     -4.99242319
41.6672    0.0006     -4.99242319
41.7224    0.0004     -4.99448713
41.7224    0.0004     -4.99448713
41.7296    0.0007     -4.99459241
41.7296    0.0007     -4.99459241
41.7440    0.0007     -4.99511383
41.7440    0.0007     -4.99511383
41.7725    0.0006     -4.99614202
41.7725    0.0006     -4.99614202
41.7771    0.0005     -4.99635766
41.7771    0.0005     -4.99635766
41.8198    0.0007     -4.99777995
41.8198    0.0007     -4.99777995
41.8382    0.0004     -4.99855921
41.8382    0.0004     -4.99855921
41.8547    0.0002     -4.99923277
41.8547    0.0002     -4.99923277
41.9050    0.0007     -5.00079826
41.9050    0.0007     -5.00079826
41.9105    0.0007     -5.00098623
41.9105    0.0007     -5.00098623
41.9245    0.0006     -5.00150657
41.9245    0.0006     -5.00150657
41.9299    0.0005     -5.00176325
41.9299    0.0005     -5.00176325
41.9440    0.0005     -5.00225339
41.9440    0.0005     -5.00225339
41.9468    0.0005     -5.00234369
41.9468    0.0005     -5.00234369
41.9681    0.0007     -5.00301425
41.9681    0.0007     -5.00301425
41.9720    0.0003     -5.00332383
41.9720    0.0003     -5.00332383
41.9847    0.0006     -5.00363640
41.9847    0.0006     -5.00363640
41.9918    0.0007     -5.00387426
41.9918    0.0007     -5.00387426
41.9970    0.0002     -5.00424521
41.9970    0.0002     -5.00424521
42.0005    0.0005     -5.00425280
42.0005    0.0005     -5.00425280
42.0037    0.0003     -5.00445614
42.0037    0.0003     -5.00445614
42.0089    0.0005     -5.00452304
42.0089    0.0005     -5.00452304
42.1035    0.0006     -5.00780680
42.1035    0.0006     -5.00780680
42.1098    0.0005     -5.00810345
42.1098    0.0005     -5.00810345
42.1160    0.0005     -5.00832703
42.1160    0.0005     -5.00832703
42.1300    0.0006     -5.00877546
42.1300    0.0006     -5.00877546
42.1449    0.0003     -5.00939206
42.1449    0.0003     -5.00939206
42.1667    0.0004     -5.01013562
42.1667    0.0004     -5.01013562
42.2387    0.0007     -5.01253786
42.2387    0.0007     -5.01253786
42.2395    0.0002     -5.01275978
42.2395    0.0002     -5.01275978
42.2817    0.0007     -5.01404670
42.2817    0.0007     -5.01404670
42.2901    0.0004     -5.01444622
42.2901    0.0004     -5.01444622
42.3091    0.0007     -5.01502176
42.3091    0.0007     -5.01502176
42.3096    0.0006     -5.01506990
42.3096    0.0006     -5.01506990
42.3164    0.0005     -5.01535718
42.3164    0.0005     -5.01535718
42.3256    0.0007     -5.01557656
42.3256    0.0007     -5.01557656
42.3309    0.0007     -5.01577428
42.3309    0.0007     -5.01577428
42.3435    0.0007     -5.01620487
42.3435    0.0007     -5.01620487
42.3529    0.0007     -5.01653429
42.3529    0.0007     -5.01653429
42.3586    0.0006     -5.01676208
42.3586    0.0006     -5.01676208
42.4843    0.0003     -5.02130205
42.4843    0.0003     -5.02130205
42.4999    0.0007     -5.02169131
42.4999    0.0007     -5.02169131
42.5199    0.0004     -5.02250825
42.5199    0.0004     -5.02250825
42.5411    0.0007     -5.02312793
42.5411    0.0007     -5.02312793
42.5437    0.0007     -5.02320020
42.5437    0.0007     -5.02320020
42.5470    0.0006     -5.02336110
42.5470    0.0006     -5.02336110
42.5491    0.0004     -5.02350076
42.5491    0.0004     -5.02350076
42.5805    0.0003     -5.02467200
42.5805    0.0003     -5.02467200
42.5904    0.0003     -5.02498852
42.5904    0.0003     -5.02498852
42.5970    0.0007     -5.02506687
42.5970    0.0007     -5.02506687
42.6762    0.0002     -5.02802666
42.6762    0.0002     -5.02802666
42.7874    0.0006     -5.03171076
42.7874    0.0006     -5.03171076
42.7989    0.0007     -5.03209952
42.7989    0.0007     -5.03209952
42.7992    0.0007     -5.03209702
42.7992    0.0007     -5.03209702
42.8078    0.0004     -5.03250829
42.8078    0.0004     -5.03250829
42.8411    0.0006     -5.03359080
42.8411    0.0006     -5.03359080
42.8525    0.0007     -5.03394689
42.8525    0.0007     -5.03394689
42.8565    0.0006     -5.03414105
42.8565    0.0006     -5.03414105
42.8603    0.0006     -5.03427548
42.8603    0.0006     -5.03427548
42.8776    0.0002     -5.03501477
42.8776    0.0002     -5.03501477
42.8799    0.0006     -5.03494545
42.8799    0.0006     -5.03494545
42.8910    0.0005     -5.03534831
42.8910    0.0005     -5.03534831
42.8973    0.0004     -5.03564080
42.8973    0.0004     -5.03564080
42.9152    0.0005     -5.03619856
42.9152    0.0005     -5.03619856
42.9292    0.0005     -5.03669357
42.9292    0.0005     -5.03669357
42.9302    0.0006     -5.03668611
42.9302    0.0006     -5.03668611
42.9488    0.0005     -5.03735596
42.9488    0.0005     -5.03735596
42.9591    0.0005     -5.03771199
42.9591    0.0005     -5.03771199
42.9678    0.0007     -5.03795122
42.9678    0.0007     -5.03795122
42.9794    0.0007     -5.03834875
42.9794    0.0007     -5.03834875
42.9941    0.0007     -5.03885666
42.9941    0.0007     -5.03885666
43.0012    0.0005     -5.03919349
43.0012    0.0005     -5.03919349
43.0075    0.0006     -5.03935726
43.0075    0.0006     -5.03935726
43.0175    0.0003     -5.03984001
43.0175    0.0003     -5.03984001
43.0335    0.0005     -5.04029184
43.0335    0.0005     -5.04029184
43.0583    0.0003     -5.04123506
43.0583    0.0003     -5.04123506
43.0599    0.0007     -5.04114259
43.0599    0.0007     -5.04114259
43.0608    0.0005     -5.04122324
43.0608    0.0005     -5.04122324
43.0821    0.0007     -5.04190862
43.0821    0.0007     -5.04190862
43.0918    0.0004     -5.04235179
43.0918    0.0004     -5.04235179
43.1115    0.0006     -5.04295016
43.1115    0.0006     -5.04295016
43.1307    0.0004     -5.04368059
43.1307    0.0004     -5.04368059
43.1384    0.0007     -5.04384590
43.1384    0.0007     -5.04384590
43.1448    0.0005     -5.04414632
43.1448    0.0005     -5.04414632
43.1764    0.0002     -5.04534434
43.1764    0.0002     -5.04534434
43.1909    0.0006     -5.04568898
43.1909    0.0006     -5.04568898
43.2198    0.0006     -5.04670774
43.2198    0.0006     -5.04670774
43.2421    0.0006     -5.04745319
43.2421    0.0006     -5.04745319
43.2695    0.0006     -5.04838485
43.2695    0.0006     -5.04838485
43.2769    0.0007     -5.04862123
43.2769    0.0007     -5.04862123
43.2827    0.0005     -5.04890690
43.2827    0.0005     -5.04890690
43.2981    0.0003     -5.04949609
43.2981    0.0003     -5.04949609
43.3851    0.0007     -5.05234625
43.3851    0.0007     -5.05234625
43.3901    0.0007     -5.05252566
43.3901    0.0007     -5.05252566
43.3991    0.0006     -5.05285191
43.3991    0.0006     -5.05285191
43.3998    0.0007     -5.05284776
43.3998    0.0007     -5.05284776
43.4007    0.0004     -5.05300163
43.4007    0.0004     -5.05300163
43.4356    0.0006     -5.05412759
43.4356    0.0006     -5.05412759
43.4469    0.0005     -5.05455839
43.4469    0.0005     -5.05455839
43.5329    0.0002     -5.05761549
43.5329    0.0002     -5.05761549
43.5477    0.0003     -5.05809041
43.5477    0.0003     -5.05809041
43.5708    0.0003     -5.05889490
43.5708    0.0003     -5.05889490
43.5821    0.0006     -5.05912927
43.5821    0.0006     -5.05912927
43.5951    0.0006     -5.05957563
43.5951    0.0006     -5.05957563
43.6370    0.0004     -5.06108300
43.6370    0.0004     -5.06108300
43.6524    0.0007     -5.06151790
43.6524    0.0007     -5.06151790
43.6696    0.0006     -5.06211122
43.6696    0.0006     -5.06211122
43.7074    0.0006     -5.06343254
43.7074    0.0006     -5.06343254
43.7219    0.0003     -5.06403669
43.7219    0.0003     -5.06403669
43.7225    0.0007     -5.06391963
43.7225    0.0007     -5.06391963
43.7339    0.0004     -5.06442674
43.7339    0.0004     -5.06442674
43.7517    0.0007     -5.06490891
43.7517    0.0007     -5.06490891
43.7760    0.0007     -5.06573647
43.7760    0.0007     -5.06573647
43.7908    0.0002     -5.06643085
43.7908    0.0002     -5.06643085
43.7909    0.0006     -5.06626587
43.7909    0.0006     -5.06626587
43.8032    0.0006     -5.06668052
43.8032    0.0006     -5.06668052
43.8135    0.0007     -5.06702184
43.8135    0.0007     -5.06702184
43.8528    0.0004     -5.06846060
43.8528    0.0004     -5.06846060
43.8886    0.0005     -5.06965734
43.8886    0.0005     -5.06965734
43.9151    0.0005     -5.07055378
43.9151    0.0005     -5.07055378
43.9187    0.0005     -5.07069229
43.9187    0.0005     -5.07069229
43.9666    0.0007     -5.07223722
43.9666    0.0007     -5.07223722
43.9982    0.0005     -5.07337569
43.9982    0.0005     -5.07337569
44.0054    0.0004     -5.07365166
44.0054    0.0004     -5.07365166
44.0250    0.0006     -5.07423996
44.0250    0.0006     -5.07423996
44.0339    0.0006     -5.07456105
44.0339    0.0006     -5.07456105
44.0520    0.0006     -5.07516249
44.0520    0.0006     -5.07516249
44.0581    0.0003     -5.07551400
44.0581    0.0003     -5.07551400
44.0788    0.0006     -5.07605829
44.0788    0.0006     -5.07605829
44.0909    0.0004     -5.07659482
44.0909    0.0004     -5.07659482
44.0938    0.0004     -5.07666893
44.0938    0.0004     -5.07666893
44.1376    0.0005     -5.07810406
44.1376    0.0005     -5.07810406
44.1435    0.0003     -5.07842530
44.1435    0.0003     -5.07842530
44.1678    0.0003     -5.07922483
44.1678    0.0003     -5.07922483
44.2641    0.0007     -5.08233772
44.2641    0.0007     -5.08233772
44.2840    0.0006     -5.08302788
44.2840    0.0006     -5.08302788
44.2841    0.0005     -5.08307156
44.2841    0.0005     -5.08307156
44.2904    0.0005     -5.08328064
44.2904    0.0005     -5.08328064
44.2955    0.0007     -5.08340253
44.2955    0.0007     -5.08340253
44.3040    0.0005     -5.08374908
44.3040    0.0005     -5.08374908
44.3229    0.0005     -5.08437564
44.3229    0.0005     -5.08437564
44.3271    0.0006     -5.08447880
44.3271    0.0006     -5.08447880
44.3327    0.0005     -5.08470758
44.3327    0.0005     -5.08470758
44.3500    0.0005     -5.08531109
44.3500    0.0005     -5.08531109
44.3597    0.0004     -5.08568368
44.3597    0.0004     -5.08568368
44.3815    0.0006     -5.08635322
44.3815    0.0006     -5.08635322
44.3825    0.0006     -5.08634883
44.3825    0.0006     -5.08634883
44.3865    0.0006     -5.08648984
44.3865    0.0006     -5.08648984
44.4141    0.0006     -5.08744177
44.4141    0.0006     -5.08744177
44.4221    0.0005     -5.08775270
44.4221    0.0005     -5.08775270
44.4227    0.0002     -5.08789136
44.4227    0.0002     -5.08789136
44.4583    0.0006     -5.08890856
44.4583    0.0006     -5.08890856
44.4662    0.0006     -5.08920727
44.4662    0.0006     -5.08920727
44.4712    0.0003     -5.08947279
44.4712    0.0003     -5.08947279
44.5202    0.0005     -5.09106641
44.5202    0.0005     -5.09106641
44.5522    0.0006     -5.09207473
44.5522    0.0006     -5.09207473
44.5601    0.0006     -5.09235474
44.5601    0.0006     -5.09235474
44.5676    0.0006     -5.09260416
44.5676    0.0006     -5.09260416
44.5766    0.0006     -5.09292909
44.5766    0.0006     -5.09292909
44.5828    0.0006     -5.09314307
44.5828    0.0006     -5.09314307
44.5887    0.0003     -5.09346614
44.5887    0.0003     -5.09346614
44.6353    0.0003     -5.09502292
44.6353    0.0003     -5.09502292
44.6440    0.0005     -5.09524213
44.6440    0.0005     -5.09524213
44.6500    0.0004     -5.09547902
44.6500    0.0004     -5.09547902
44.7128    0.0006     -5.09750744
44.7128    0.0006     -5.09750744
44.7347    0.0002     -5.09839122
44.7347    0.0002     -5.09839122
44.7360    0.0006     -5.09825634
44.7360    0.0006     -5.09825634
44.7934    0.0005     -5.10026726
44.7934    0.0005     -5.10026726
44.8350    0.0006     -5.10158000
44.8350    0.0006     -5.10158000
44.8467    0.0006     -5.10199504
44.8467    0.0006     -5.10199504
44.8604    0.0006     -5.10243665
44.8604    0.0006     -5.10243665
44.8667    0.0005     -5.10272230
44.8667    0.0005     -5.10272230
44.8740    0.0003     -5.10302685
44.8740    0.0003     -5.10302685
44.8744    0.0006     -5.10292858
44.8744    0.0006     -5.10292858
44.8753    0.0006     -5.10294183
44.8753    0.0006     -5.10294183
44.8766    0.0005     -5.10304690
44.8766    0.0005     -5.10304690
44.8869    0.0006     -5.10335666
44.8869    0.0006     -5.10335666
44.9122    0.0004     -5.10425566
44.9122    0.0004     -5.10425566
44.9419    0.0005     -5.10522737
44.9419    0.0005     -5.10522737
44.9642    0.0004     -5.10602754
44.9642    0.0004     -5.10602754
44.9680    0.0004     -5.10612687
44.9680    0.0004     -5.10612687
45.0175    0.0006     -5.10770250
45.0175    0.0006     -5.10770250
45.0303    0.0006     -5.10812723
45.0303    0.0006     -5.10812723
45.0612    0.0006     -5.10917654
45.0612    0.0006     -5.10917654
45.0624    0.0005     -5.10924967
45.0624    0.0005     -5.10924967
45.1177    0.0006     -5.11105290
45.1177    0.0006     -5.11105290
45.1236    0.0003     -5.11139369
45.1236    0.0003     -5.11139369
45.1387    0.0003     -5.11190804
45.1387    0.0003     -5.11190804
45.1560    0.0006     -5.11232150
45.1560    0.0006     -5.11232150
45.1677    0.0004     -5.11280382
45.1677    0.0004     -5.11280382
45.2065    0.0006     -5.11401262
45.2065    0.0006     -5.11401262
45.2286    0.0006     -5.11474046
45.2286    0.0006     -5.11474046
45.2375    0.0005     -5.11508823
45.2375    0.0005     -5.11508823
45.2440    0.0006     -5.11528493
45.2440    0.0006     -5.11528493
45.2728    0.0006     -5.11623324
45.2728    0.0006     -5.11623324
45.2846    0.0006     -5.11660853
45.2846    0.0006     -5.11660853
45.2989    0.0003     -5.11722291
45.2989    0.0003     -5.11722291
45.3018    0.0004     -5.11730064
45.3018    0.0004     -5.11730064
45.3300    0.0006     -5.11813453
45.3300    0.0006     -5.11813453
45.3438    0.0002     -5.11875431
45.3438    0.0002     -5.11875431
45.3921    0.0004     -5.12027892
45.3921    0.0004     -5.12027892
45.3935    0.0006     -5.12023067
45.3935    0.0006     -5.12023067
45.4668    0.0005     -5.12270621
45.4668    0.0005     -5.12270621
45.5090    0.0006     -5.12407866
45.5090    0.0006     -5.12407866
45.5608    0.0006     -5.12578729
45.5608    0.0006     -5.12578729
45.6322    0.0003     -5.12830041
45.6322    0.0003     -5.12830041
45.6408    0.0004     -5.12853125
45.6408    0.0004     -5.12853125
45.6529    0.0006     -5.12885616
45.6529    0.0006     -5.12885616
45.6624    0.0003     -5.12926877
45.6624    0.0003     -5.12926877
45.6943    0.0006     -5.13020770
45.6943    0.0006     -5.13020770
45.7074    0.0002     -5.13080211
45.7074    0.0002     -5.13080211
45.7119    0.0005     -5.13083428
45.7119    0.0005     -5.13083428
45.7216    0.0005     -5.13115752
45.7216    0.0005     -5.13115752
45.7229    0.0006     -5.13115460
45.7229    0.0006     -5.13115460
45.7276    0.0005     -5.13134978
45.7276    0.0005     -5.13134978
45.7302    0.0006     -5.13138988
45.7302    0.0006     -5.13138988
45.7413    0.0006     -5.13175349
45.7413    0.0006     -5.13175349
45.7452    0.0003     -5.13202679
45.7452    0.0003     -5.13202679
45.7493    0.0005     -5.13205666
45.7493    0.0005     -5.13205666
45.7566    0.0005     -5.13231856
45.7566    0.0005     -5.13231856
45.7687    0.0005     -5.13270254
45.7687    0.0005     -5.13270254
45.7692    0.0006     -5.13269098
45.7692    0.0006     -5.13269098
45.7771    0.0006     -5.13294020
45.7771    0.0006     -5.13294020
45.8169    0.0005     -5.13431398
45.8169    0.0005     -5.13431398
45.8351    0.0005     -5.13488862
45.8351    0.0005     -5.13488862
45.8433    0.0005     -5.13519092
45.8433    0.0005     -5.13519092
45.8493    0.0004     -5.13539668
45.8493    0.0004     -5.13539668
45.8625    0.0006     -5.13576876
45.8625    0.0006     -5.13576876
45.8915    0.0005     -5.13677433
45.8915    0.0005     -5.13677433
45.9024    0.0005     -5.13713804
45.9024    0.0005     -5.13713804
45.9134    0.0004     -5.13753810
45.9134    0.0004     -5.13753810
45.9266    0.0005     -5.13790177
45.9266    0.0005     -5.13790177
45.9376    0.0006     -5.13823564
45.9376    0.0006     -5.13823564
45.9706    0.0006     -5.13931742
45.9706    0.0006     -5.13931742
45.9938    0.0005     -5.14013711
45.9938    0.0005     -5.14013711
46.0129    0.0005     -5.14078259
46.0129    0.0005     -5.14078259
46.0431    0.0005     -5.14173332
46.0431    0.0005     -5.14173332
46.0453    0.0003     -5.14190172
46.0453    0.0003     -5.14190172
46.0532    0.0006     -5.14204691
46.0532    0.0006     -5.14204691
46.0842    0.0005     -5.14308331
46.0842    0.0005     -5.14308331
46.1122    0.0006     -5.14399183
46.1122    0.0006     -5.14399183
46.1483    0.0004     -5.14523727
46.1483    0.0004     -5.14523727
46.1498    0.0005     -5.14525867
46.1498    0.0005     -5.14525867
46.1602    0.0003     -5.14570700
46.1602    0.0003     -5.14570700
46.1844    0.0006     -5.14637240
46.1844    0.0006     -5.14637240
46.1967    0.0006     -5.14674653
46.1967    0.0006     -5.14674653
46.2095    0.0004     -5.14727546
46.2095    0.0004     -5.14727546
46.2124    0.0003     -5.14740432
46.2124    0.0003     -5.14740432
46.2733    0.0006     -5.14925947
46.2733    0.0006     -5.14925947
46.2943    0.0002     -5.15011210
46.2943    0.0002     -5.15011210
46.3084    0.0004     -5.15048951
46.3084    0.0004     -5.15048951
46.3364    0.0006     -5.15132705
46.3364    0.0006     -5.15132705
46.3504    0.0006     -5.15180609
46.3504    0.0006     -5.15180609
46.3590    0.0005     -5.15210793
46.3590    0.0005     -5.15210793
46.3605    0.0006     -5.15212170
46.3605    0.0006     -5.15212170
46.3738    0.0006     -5.15255597
46.3738    0.0006     -5.15255597
46.4149    0.0006     -5.15389540
46.4149    0.0006     -5.15389540
46.4425    0.0006     -5.15480279
46.4425    0.0006     -5.15480279
46.4500    0.0003     -5.15516865
46.4500    0.0003     -5.15516865
46.4701    0.0005     -5.15572183
46.4701    0.0005     -5.15572183
46.4929    0.0004     -5.15652481
46.4929    0.0004     -5.15652481
46.5286    0.0003     -5.15771798
46.5286    0.0003     -5.15771798
46.5407    0.0006     -5.15801934
46.5407    0.0006     -5.15801934
46.5654    0.0006     -5.15880459
46.5654    0.0006     -5.15880459
46.6203    0.0006     -5.16060808
46.6203    0.0006     -5.16060808
46.6207    0.0005     -5.16064410
46.6207    0.0005     -5.16064410
46.6833    0.0006     -5.16264464
46.6833    0.0006     -5.16264464
46.6906    0.0006     -5.16288966
46.6906    0.0006     -5.16288966
46.6996    0.0003     -5.16332163
46.6996    0.0003     -5.16332163
46.7015    0.0004     -5.16332670
46.7015    0.0004     -5.16332670
46.7072    0.0002     -5.16357834
46.7072    0.0002     -5.16357834
46.7550    0.0006     -5.16499534
46.7550    0.0006     -5.16499534
46.7566    0.0006     -5.16503048
46.7566    0.0006     -5.16503048
46.8147    0.0004     -5.16698659
46.8147    0.0004     -5.16698659
46.8241    0.0006     -5.16722338
46.8241    0.0006     -5.16722338
46.8466    0.0005     -5.16801394
46.8466    0.0005     -5.16801394
46.8704    0.0003     -5.16883939
46.8704    0.0003     -5.16883939
46.8760    0.0003     -5.16903847
46.8760    0.0003     -5.16903847
46.9060    0.0006     -5.16990094
46.9060    0.0006     -5.16990094
46.9314    0.0005     -5.17076042
46.9314    0.0005     -5.17076042
46.9339    0.0004     -5.17087698
46.9339    0.0004     -5.17087698
46.9340    0.0005     -5.17081753
46.9340    0.0005     -5.17081753
46.9931    0.0006     -5.17271554
46.9931    0.0006     -5.17271554
47.0430    0.0006     -5.17432393
47.0430    0.0006     -5.17432393
47.0682    0.0006     -5.17513970
47.0682    0.0006     -5.17513970
47.0687    0.0006     -5.17515328
47.0687    0.0006     -5.17515328
47.0690    0.0005     -5.17520981
47.0690    0.0005     -5.17520981
47.1433    0.0005     -5.17760594
47.1433    0.0005     -5.17760594
47.1433    0.0005     -5.17761110
47.1433    0.0005     -5.17761110
47.1678    0.0005     -5.17839530
47.1678    0.0005     -5.17839530
47.1680    0.0005     -5.17841077
47.1680    0.0005     -5.17841077
47.1757    0.0006     -5.17861712
47.1757    0.0006     -5.17861712
47.1772    0.0006     -5.17865775
47.1772    0.0006     -5.17865775
47.1895    0.0006     -5.17905071
47.1895    0.0006     -5.17905071
47.1897    0.0004     -5.17915594
47.1897    0.0004     -5.17915594
47.1976    0.0006     -5.17931472
47.1976    0.0006     -5.17931472
47.2065    0.0003     -5.17974528
47.2065    0.0003     -5.17974528
47.2170    0.0005     -5.17997704
47.2170    0.0005     -5.17997704
47.2171    0.0005     -5.18000269
47.2171    0.0005     -5.18000269
47.2342    0.0003     -5.18061254
47.2342    0.0003     -5.18061254
47.2545    0.0006     -5.18115984
47.2545    0.0006     -5.18115984
47.2589    0.0005     -5.18133619
47.2589    0.0005     -5.18133619
47.2723    0.0002     -5.18188020
47.2723    0.0002     -5.18188020
47.2906    0.0005     -5.18234685
47.2906    0.0005     -5.18234685
47.2908    0.0004     -5.18238261
47.2908    0.0004     -5.18238261
47.2978    0.0005     -5.18257048
47.2978    0.0005     -5.18257048
47.3227    0.0003     -5.18347998
47.3227    0.0003     -5.18347998
47.3885    0.0005     -5.18549830
47.3885    0.0005     -5.18549830
47.3889    0.0004     -5.18554399
47.3889    0.0004     -5.18554399
47.3904    0.0006     -5.18554395
47.3904    0.0006     -5.18554395
47.3930    0.0006     -5.18561126
47.3930    0.0006     -5.18561126
47.4173    0.0006     -5.18639718
47.4173    0.0006     -5.18639718
47.4686    0.0004     -5.18814238
47.4686    0.0004     -5.18814238
47.5005    0.0005     -5.18910423
47.5005    0.0005     -5.18910423
47.5107    0.0005     -5.18942293
47.5107    0.0005     -5.18942293
47.5111    0.0004     -5.18947835
47.5111    0.0004     -5.18947835
47.5388    0.0006     -5.19030679
47.5388    0.0006     -5.19030679
47.6196    0.0003     -5.19300964
47.6196    0.0003     -5.19300964
47.6569    0.0005     -5.19411036
47.6569    0.0005     -5.19411036
47.6574    0.0004     -5.19417521
47.6574    0.0004     -5.19417521
47.6589    0.0006     -5.19414866
47.6589    0.0006     -5.19414866
47.7110    0.0005     -5.19583850
47.7110    0.0005     -5.19583850
47.7146    0.0006     -5.19593191
47.7146    0.0006     -5.19593191
47.7322    0.0002     -5.19664260
47.7322    0.0002     -5.19664260
47.7379    0.0006     -5.19668191
47.7379    0.0006     -5.19668191
47.7702    0.0003     -5.19781397
47.7702    0.0003     -5.19781397
47.7767    0.0006     -5.19792865
47.7767    0.0006     -5.19792865
47.7894    0.0003     -5.19846212
47.7894    0.0003     -5.19846212
47.7929    0.0005     -5.19847020
47.7929    0.0005     -5.19847020
47.8056    0.0006     -5.19884418
47.8056    0.0006     -5.19884418
47.8068    0.0004     -5.19894479
47.8068    0.0004     -5.19894479
47.8130    0.0006     -5.19908133
47.8130    0.0006     -5.19908133
47.8270    0.0005     -5.19954823
47.8270    0.0005     -5.19954823
47.8275    0.0004     -5.19962222
47.8275    0.0004     -5.19962222
47.8457    0.0006     -5.20013384
47.8457    0.0006     -5.20013384
47.8749    0.0005     -5.20111513
47.8749    0.0005     -5.20111513
47.9219    0.0006     -5.20256978
47.9219    0.0006     -5.20256978
47.9793    0.0006     -5.20439023
47.9793    0.0006     -5.20439023
47.9948    0.0005     -5.20493427
47.9948    0.0005     -5.20493427
48.0206    0.0005     -5.20572250
48.0206    0.0005     -5.20572250
48.0212    0.0004     -5.20580527
48.0212    0.0004     -5.20580527
48.0261    0.0003     -5.20600258
48.0261    0.0003     -5.20600258
48.0940    0.0003     -5.20814731
48.0940    0.0003     -5.20814731
48.1353    0.0005     -5.20938258
48.1353    0.0005     -5.20938258
48.1399    0.0006     -5.20950125
48.1399    0.0006     -5.20950125
48.1661    0.0005     -5.21038062
48.1661    0.0005     -5.21038062
48.1723    0.0005     -5.21055151
48.1723    0.0005     -5.21055151
48.1748    0.0006     -5.21061724
48.1748    0.0006     -5.21061724
48.2294    0.0006     -5.21234809
48.2294    0.0006     -5.21234809
48.2374    0.0005     -5.21261745
48.2374    0.0005     -5.21261745
48.2381    0.0004     -5.21270868
48.2381    0.0004     -5.21270868
48.2581    0.0006     -5.21325615
48.2581    0.0006     -5.21325615
48.2757    0.0003     -5.21395402
48.2757    0.0003     -5.21395402
48.2762    0.0002     -5.21398145
48.2762    0.0002     -5.21398145
48.3883    0.0005     -5.21742400
48.3883    0.0005     -5.21742400
48.4217    0.0006     -5.21845110
48.4217    0.0006     -5.21845110
48.4395    0.0003     -5.21911804
48.4395    0.0003     -5.21911804
48.4497    0.0006     -5.21933244
48.4497    0.0006     -5.21933244
48.4531    0.0003     -5.21956290
48.4531    0.0003     -5.21956290
48.4772    0.0005     -5.22021594
48.4772    0.0005     -5.22021594
48.4780    0.0004     -5.22031516
48.4780    0.0004     -5.22031516
48.4988    0.0005     -5.22089447
48.4988    0.0005     -5.22089447
48.5255    0.0006     -5.22173265
48.5255    0.0006     -5.22173265
48.5265    0.0005     -5.22178314
48.5265    0.0005     -5.22178314
48.5689    0.0005     -5.22314596
48.5689    0.0005     -5.22314596
48.5779    0.0005     -5.22342687
48.5779    0.0005     -5.22342687
48.5825    0.0006     -5.22352858
48.5825    0.0006     -5.22352858
48.5838    0.0005     -5.22361935
48.5838    0.0005     -5.22361935
48.6108    0.0005     -5.22446137
48.6108    0.0005     -5.22446137
48.6225    0.0004     -5.22484585
48.6225    0.0004     -5.22484585
48.6399    0.0006     -5.22534200
48.6399    0.0006     -5.22534200
48.6605    0.0005     -5.22602594
48.6605    0.0005     -5.22602594
48.6661    0.0006     -5.22616894
48.6661    0.0006     -5.22616894
48.6675    0.0005     -5.22624676
48.6675    0.0005     -5.22624676
48.6805    0.0005     -5.22663488
48.6805    0.0005     -5.22663488
48.6850    0.0004     -5.22682221
48.6850    0.0004     -5.22682221
48.7397    0.0005     -5.22849933
48.7397    0.0005     -5.22849933
48.7405    0.0004     -5.22860617
48.7405    0.0004     -5.22860617
48.7479    0.0005     -5.22877858
48.7479    0.0005     -5.22877858
48.7713    0.0004     -5.22954342
48.7713    0.0004     -5.22954342
48.7809    0.0002     -5.22992524
48.7809    0.0002     -5.22992524
48.8064    0.0003     -5.23070124
48.8064    0.0003     -5.23070124
48.8192    0.0006     -5.23099221
48.8192    0.0006     -5.23099221
48.8240    0.0004     -5.23119791
48.8240    0.0004     -5.23119791
48.8519    0.0005     -5.23205029
48.8519    0.0005     -5.23205029
48.8811    0.0004     -5.23300257
48.8811    0.0004     -5.23300257
48.8974    0.0006     -5.23345484
48.8974    0.0006     -5.23345484
48.9001    0.0003     -5.23366214
48.9001    0.0003     -5.23366214
48.9268    0.0004     -5.23442582
48.9268    0.0004     -5.23442582
48.9655    0.0005     -5.23560802
48.9655    0.0005     -5.23560802
48.9794    0.0005     -5.23605368
48.9794    0.0005     -5.23605368
48.9821    0.0005     -5.23614062
48.9821    0.0005     -5.23614062
49.0143    0.0004     -5.23719086
49.0143    0.0004     -5.23719086
